,x,y,t,vit_vent,angle_vent,cap,twa,polaire
0,42.5763,10.1035,1599209654.3200684,5.9335343566939835,9.14094146784447,59.999999999986755,50.859058532142285,4.702067345325574
1,42.58283064909074,10.118860903301885,1599210254.3200684,5.833219774920259,9.359637068595703,326.0000000000092,43.359637068586494,4.105194401665147
2,42.59228442798414,10.110200499456978,1599210854.3200684,5.872357536010353,9.001359876777201,325.0000000000069,44.001359876770266,4.183271378800159
3,42.6018031371557,10.101147010628624,1599211454.3200684,5.9087100472068546,8.603780422918817,326.9999999999909,41.60378042292791,3.9865845816621364
4,42.61109044592032,10.092953222767433,1599212054.3200684,5.938808583988676,8.18085118842913,323.9999999999955,44.18085118843362,4.231972081096162
5,42.62060082740178,10.08356461500957,1599212654.3200684,5.968881166594,7.702942536184594,316.9999999999964,50.702942536188175,4.712812860115506
6,42.63017508609701,10.071431576785827,1599213254.3200684,6.003587412001337,7.134512739100899,315.0000000000084,52.13451273909254,4.8522353652283865
7,42.63970577645998,10.058477702022211,1599213854.3200684,6.03686527634832,6.504875855391049,315.9999999999977,50.504875855393266,4.737801482359169
8,42.649172690827655,10.04605009601229,1599214454.3200684,6.065243327783875,5.835838636818096,323.9999999999991,41.83583863681906,4.094689739086698
9,42.6583745618988,10.036960488793467,1599215054.3200684,6.0826326786336455,5.179118384299329,322.0000000000032,43.17911838429609,4.2301677785015634
10,42.66763405550719,10.027123339526822,1599215654.3200684,6.0999912856971745,4.458468287003427,321.0000000000057,43.458468286997686,4.26717039573248
11,42.67684576172912,10.016978477131518,1599216254.3200684,6.116728396138222,3.6790236110916226,317.9999999999974,45.67902361109418,4.442976361036077
12,42.686017358652514,10.005745790636535,1599216854.3200684,6.135011087893702,2.8217713767077726,309.00000000000625,53.82177137670146,5.003376841660139
13,42.694763822737414,9.991052175589724,1599217454.3200684,6.127462133039915,2.0226465680442516,318.00000000000347,44.02264656804073,4.336372650476449
14,42.70371535856115,9.980085840868037,1599218054.3200684,6.108999711576992,1.3078402513422134,323.00000000000693,38.30784025133528,3.780012024860668
15,42.71210105809298,9.971486942383265,1599218654.3200684,6.101066803931199,0.5681765874539906,309.00000000000637,51.568176587447624,4.8635094050717225
16,42.72060301820597,9.957198080440023,1599219254.3200684,6.093706473012624,359.7994662501489,306.9999999999879,52.799466250161004,4.932943293514415
17,42.72884946093484,9.942302428141769,1599219854.3200684,6.095041603381076,359.0149650481976,302.0,57.01496504819761,5.129926944362027
18,42.73640070291241,9.92585135700806,1599220454.3200684,6.10583376460247,358.228100905328,318.00000000001023,40.228100905317774,3.97259861439635
19,42.74460130320127,9.915798234477553,1599221054.3200684,6.130728769436493,357.4563413055498,308.00000000000216,49.45634130554765,4.711335548718924
20,42.752658491519824,9.901755586305256,1599221654.3200684,6.163791025616331,356.75170510092204,315.99999999999426,40.75170510092778,4.058869642380574
21,42.76076878729246,9.8910894860088,1599222254.3200684,6.199752168495773,356.04727241879607,40.000000000003695,43.952727581207625,4.376891785711908
22,42.77008238071073,9.901733843030435,1599222854.3200684,6.249224283240654,355.2138429913141,316.0000000000016,39.213842991312504,3.965500917508065
23,42.77800611026141,9.89131017076658,1599223454.3200684,6.291558755850948,354.50306745132605,45.00000000000972,50.496932548683674,4.881452466509478
24,42.78759418843115,9.90437311441591,1599224054.3200684,6.3543635009576445,353.5858683064419,39.00000000000608,45.41413169356417,4.572628999948291
25,42.79746529998823,9.91526522433148,1599224654.3200684,6.423373406371696,352.6354093735282,42.99999999999807,50.36459062646986,4.94544311473063
26,42.80751215589964,9.928033494212666,1599225254.3200684,6.502696368498031,351.62292495992693,32.00000000000864,40.37707504008171,4.246534395620908
27,42.817515670925935,9.936553862983065,1599225854.3200684,6.586258895896281,350.6208405956212,50.00000000000591,59.37915940438472,5.513179252876482
28,42.82735956901963,9.95254724693814,1599226454.3200684,6.688671961077323,349.5076033223815,41.00000000000654,51.49239667762504,5.184408968823637
29,42.83822824434341,9.965429612023772,1599227054.3200684,6.7987400074352875,348.3696759986774,25.000000000000284,36.63032400132289,4.069788663392134
30,42.848474025335705,9.971945144669574,1599227654.3200684,6.908608459940359,347.316333804577,304.00000000000915,43.316333804567876,4.775246034988924
31,42.8558914800443,9.956945816783385,1599228254.3200684,6.98166091657817,346.6636090512545,304.00000000000136,42.66360905125316,4.764195608310616
32,42.863291769974616,9.941979401583755,1599228854.3200684,7.053454608746988,346.0339600849218,303.9999999999983,42.03396008492348,4.754734408477911
33,42.87067736369436,9.927040917826684,1599229454.3200684,7.123668004171075,345.4262330824729,26.99999999999619,41.5737669175233,4.759585292098518
34,42.88245742354906,9.935230728889813,1599230054.3200684,7.2628728467954895,344.32728662482106,40.00000000000108,55.672713375180024,5.714495953999494
35,42.89461730652347,9.949155444591765,1599230654.3200684,7.43081968645348,343.11621193459337,303.999999999992,39.11621193460138,4.735760393373722
36,42.901973427647114,9.934269017974795,1599231254.3200684,7.50956444865566,342.55440264875205,37.00000000000523,54.445597351253184,5.793076482575861
37,42.91482497373435,9.947489601499525,1599231854.3200684,7.693271970652876,341.66315255733883,38.999999999999716,57.33684744266088,6.031932696863916
38,42.927846340776426,9.961887435978802,1599232454.3200684,7.879689778670056,341.2368971324077,40.99999999999392,59.76310286758621,6.250781167793548
39,42.94095057530757,9.97744486699262,1599233054.3200684,8.071537415191287,340.8692820731337,17.000000000003695,36.13071792686998,4.847241335792625
40,42.953826797370674,9.98282239979003,1599233654.3200684,8.225478405429909,340.75573318406384,22.000000000002842,41.244266815939,5.3615875685784555
41,42.96763562356076,9.990445168656981,1599234254.3200684,8.388716726671323,340.65892771869784,22.000000000003297,41.34107228130546,5.412879081378252
42,42.981576551591246,9.998142587966171,1599234854.3200684,8.550909449522536,340.6368988805243,20.999999999994543,40.36310111947023,5.3729707844857595
43,42.99551016369274,10.005453700943818,1599235454.3200684,8.654180632311549,340.8316960744006,22.000000000002387,41.168303925601776,5.46832751528529
44,43.00959389975845,10.013233497446024,1599236054.3200684,8.669534556384415,341.11472394841184,18.999999999999886,37.88527605158805,5.180831527496028
45,43.02320104544261,10.019640859240884,1599236654.3200684,8.666201174855475,341.3915034512473,19.000000000004547,37.60849654875727,5.154644625187115
46,43.0367394127863,10.02601724732904,1599237254.3200684,8.664089185496566,341.66567761116613,41.999999999995225,60.334322388829094,6.543309383613138
47,43.050246708647215,10.042656669457353,1599237854.3200684,8.601469859449173,341.978367897962,24.999999999995396,43.02163210203338,5.611012608587455
48,43.06437255425923,10.051670616717479,1599238454.3200684,8.583409856546195,342.23332194231807,20.00000000000557,37.7666780576875,5.145919326888832
49,43.07780472764433,10.0583623745129,1599239054.3200684,8.583321709176381,342.4840610163557,28.00000000000051,45.51593898364479,5.763403173163331
50,43.09194023586216,10.068652224120017,1599239654.3200684,8.560514692914733,342.7254126725724,32.000000000000966,49.27458732742855,5.9440294935244085
51,43.10594252168294,10.080633735656667,1599240254.3200684,8.530250886530368,342.9548176491403,18.999999999999773,36.04518235085948,4.9724651903547255
52,43.11900240558295,10.08679307216837,1599240854.3200684,8.539357683298235,343.19196276222294,38.99999999999659,55.80803723777365,6.294142383061445
53,43.13258981484359,10.10186682207948,1599241454.3200684,8.497258712455539,343.3887456899456,39.00000000000671,55.6112543100611,6.271663884574926
54,43.14612869889779,10.116890075107486,1599242054.3200684,8.458511754389644,343.5629115325814,25.00000000000273,41.43708846742135,5.4394230101951075
55,43.15982256398425,10.125642062057992,1599242654.3200684,8.404448685664669,343.91588341082394,27.999999999993406,44.08411658916947,5.646233858841407
56,43.17367069896865,10.135736241788948,1599243254.3200684,8.273608464250849,344.5008712198696,39.0000000000054,54.49912878013578,6.149718570540962
57,43.18694633494418,10.150477290516074,1599243854.3200684,8.123260596412068,345.10706587567086,22.00000000000432,36.892934124333465,4.934442387026155
58,43.19965504414568,10.157519505297856,1599244454.3200684,8.019389549234523,345.7792661946626,27.000000000003183,41.22073380534056,5.305185895379272
59,43.212785475381274,10.166697199372646,1599245054.3200684,7.905790920797532,346.47484147340776,38.00000000000216,51.525158526594396,5.8644583115868985
60,43.22562229819685,10.180458185920127,1599245654.3200684,7.773725805336233,347.2008897775984,34.00000000000472,46.79911022240634,5.526002094226541
61,43.23834802975833,10.192238145985561,1599246254.3200684,7.65627642128284,347.96607543128323,28.00000000000864,40.03392456872541,4.9731094057948
62,43.25054523803296,10.201140382102547,1599246854.3200684,7.558594289482996,348.76201822427356,33.0000000000079,44.23798177573434,5.264712502599579
63,43.26281012532358,10.212075719407355,1599247454.3200684,7.454940428821657,349.5906711689487,33.99999999999119,44.4093288310425,5.206791537501988
64,43.27480075259317,10.223181985511076,1599248054.3200684,7.355751617975864,350.4501269196346,34.00000000000807,43.54987308037346,5.083931743068561
65,43.28650844823569,10.234028323913611,1599248654.3200684,7.263094610477071,351.3369886588692,34.9999999999971,43.66301134112791,5.034247223911443
66,43.29796348686048,10.245047045223238,1599249254.3200684,7.175011767384528,352.25074860518106,308.99999999998795,43.25074860519311,4.9411659098136305
67,43.306601199256605,10.23039091924919,1599249854.3200684,7.206249686790123,353.0314783721091,309.99999999998994,43.03147837211918,4.941962963846866
68,43.31542517859185,10.215939772390964,1599250454.3200684,7.234218088351771,353.7995885832828,313.000000000011,40.79958858327177,4.763342375047894
69,43.32444904439241,10.20263978659912,1599251054.3200684,7.255160761041457,354.5646945186372,312.00000000000006,42.56469451863717,4.932444396893391
70,43.33361695969831,10.188643524306698,1599251654.3200684,7.276539888225569,355.31696624073106,316.9999999999993,38.316966240731745,4.555390953335579
71,43.342871409798434,10.176778982971284,1599252254.3200684,7.287966735662052,356.08018032766324,317.9999999999984,38.080180327664834,4.539725208616086
72,43.352242724514745,10.165176561936098,1599252854.3200684,7.296645471921956,356.8435306103206,314.00000000000034,42.84353061032027,4.983807097571892
73,43.4099434464661,10.083004955951054,1599256454.3200684,6.936177814663837,354.0317118437539,38.99999999999994,44.96828815624605,4.908208979600217
74,43.47351669290749,10.153870419367905,1599260054.3200684,6.05708289114614,352.72720578931643,36.99999999999949,44.27279421068306,4.30850923263013
75,43.53086550071657,10.21342102579448,1599263654.3200684,5.303241829267093,352.3665373778705,43.63669404010534,51.270156662234854,4.304280877386676
76,43.53333333333333,10.216666666666667,1599263654.3200684,5.289015799455392,352.4947742741047,0.0,7.505225725895286,0.0
